id,service_id,taxonomy_term_id
229,606736767772085,1238748896910244
230,606736767772085,1222064688064866
231,606736767772085,1296225794307299
232,605278265206856,878852836579488
233,604818206550536,1211420433536032
234,604818206550536,630013980013392
235,609280054378490,976566727118378
236,609280054378490,819562758416858
237,615102245607234,1276982655382389
238,616524237670756,893915418546777
239,616524237670756,1305774265925553
240,616524237670756,899387596744807
241,616524237670756,976566727118378
242,616524237670756,1317857645388030
243,616524237670756,745675631776034
244,623211094881349,893915418546777
245,623211094881349,982549491856586
246,623211094881349,874406320909098
247,623011102913209,893915418546777
248,623011102913209,819562758416858
249,625010110827987,841905613386238
250,625010110827987,885604845315230
251,625010110827987,1220495166628256
252,628467166072226,893915418546777
253,628467166072226,729978449177558
254,628467166072226,849037910727477
255,628467166072226,1236262310782567
256,635645258311778,841905613386238
257,635645258311778,899387596744807
258,635645258311778,1238748896910244
259,635645258311778,819562758416858
260,637221801458890,630013980013392
261,635411099042905,786843100010907
262,646181177473340,1305774265925553
263,650975829022117,1276982655382389
264,652787019720552,893915418546777
265,652787019720552,629380122005095
266,660686319121862,893915418546777
267,660686319121862,819562758416858
268,658172156866857,1305774265925553
269,667384544326235,1276982655382389
270,667387929525624,976566727118378
271,667387929525624,713360107412317
272,616328908124765,976566727118378
273,619838171879237,630013980013392
274,641492455035039,893915418546777
275,643973730285080,841905613386238
276,643973730285080,819562758416858
277,645639147901738,1305774265925553
278,645639147901738,629380122005095
279,660274006512095,1276982655382389
280,660274006512095,629380122005095
281,659435743428113,893915418546777
282,659435743428113,1129144548042060
284,665291739064632,832122112723102
285,665291739064632,1218316969190320
286,665291739064632,819562758416858
287,665291739064632,838767211746160
288,665741809852890,976566727118378
289,665741809852890,745675631776034
290,665741809852890,1054161113243743
291,667098473674913,1169956847122981
292,667098473674913,1125729387706168
293,667098473674913,832401246252623
294,669665309659481,893915418546777
295,669665309659481,1118011435663674
296,669665309659481,1091485627676359
297,673842557296387,630013980013392
298,678336489867060,893915418546777
299,624670942302096,1305774265925553
300,624670942302096,629380122005095
301,624670942302096,1091485627676359
302,637799341696955,1169956847122981
303,637799341696955,1305774265925553
304,637799341696955,629380122005095
305,637799341696955,1091485627676359
306,635447872052057,1305774265925553
307,635447872052057,786843100010907
308,635447872052057,629380122005095
309,635447872052057,1091485627676359
310,643521097828873,832122112723102
311,643521097828873,937614928620819
312,643521097828873,1054161113243743
313,647876938997632,1211420433536032
314,649896826316937,893915418546777
315,649896826316937,1269871832519469
316,645620379335062,1276982655382389
317,645620379335062,819562758416858
318,658900524855990,1276982655382389
319,676934928364883,1211420433536032
322,681568772199807,1276982655382389
323,681568772199807,1169956847122981
324,681568772199807,1239874792988551
325,681568772199807,1091485627676359
326,689392643888484,832122112723102
327,689392643888484,976566727118378
328,689392643888484,646077810643985
329,634331653721930,893915418546777
330,634331653721930,1091485627676359
331,638870700632782,832122112723102
332,638870700632782,629380122005095
333,638870700632782,989050742720214
334,649333124993994,976566727118378
335,654079377709904,893915418546777
336,656227428086310,1305774265925553
337,656227428086310,1088641745882951
338,656227428086310,1054161113243743
339,665233370065008,976566727118378
340,665233370065008,885604845315230
341,665233370065008,1091485627676359
342,668308234545683,893915418546777
343,668308234545683,1269871832519469
344,674097006531397,832122112723102
345,674097006531397,976566727118378
346,674097006531397,745675631776034
347,674097006531397,646077810643985
348,680562197957511,1211420433536032
349,685001040442233,976566727118378
350,685001040442233,1091485627676359
351,684120515696887,1276982655382389
352,684120515696887,893915418546777
355,699332863961289,630013980013392
356,702296325594248,841905613386238
357,702296325594248,1321490465403348
358,704832527436297,893915418546777
359,704832527436297,1138294006521405
360,709150850319193,841905613386238
361,710118290554444,893915418546777
362,710118290554444,1137007817102397
363,712328327930380,1211420433536032
364,712328327930380,893915418546777
365,712328327930380,1276982655382389
366,712328327930380,976566727118378
367,712328327930380,982549491856586
368,712328327930380,1118011435663674
369,712328327930380,1091485627676359
370,712957682845265,1305774265925553
371,725328222364770,832122112723102
372,725328222364770,976566727118378
373,725328222364770,646077810643985
374,728933894927396,1305774265925553
375,728933894927396,1091485627676359
376,736771575912112,893915418546777
377,736771575912112,976566727118378
378,736771575912112,819562758416858
379,739062573866794,1305774265925553
380,739062573866794,629380122005095
381,739062573866794,915117964681420
382,741133276923057,1305774265925553
383,741133276923057,629380122005095
384,745288994645838,893915418546777
385,746078248071882,841905613386238
386,746078248071882,1305774265925553
387,758678154564108,893915418546777
388,758678154564108,1276982655382389
389,758678154564108,874406320909098
390,757996066878670,1305774265925553
391,757996066878670,989050742720214
393,768069481383101,976566727118378
394,770730332028956,1276982655382389
395,770730332028956,885604845315230
396,770730332028956,1091485627676359
397,720253176536744,630013980013392
398,718763768520855,1305774265925553
399,718763768520855,1129144548042060
400,718763768520855,982549491856586
401,718763768520855,629380122005095
402,718763768520855,1141891580359737
403,739110335088609,893915418546777
404,739110335088609,1091485627676359
405,757359275699925,1305774265925553
406,757359275699925,976566727118378
407,757359275699925,1238748896910244
408,757359275699925,824666532982332
409,757989986692540,1276982655382389
410,757989986692540,874406320909098
411,778216401015612,1276982655382389
412,788377494442735,832122112723102
413,788377494442735,745675631776034
414,788377494442735,1054161113243743
415,783958686086923,630013980013392
416,786774420218226,976566727118378
417,786774420218226,1118011435663674
418,788645594475711,1169956847122981
419,788645594475711,1125729387706168
420,788645594475711,764797459068982
421,788148809413936,1145222996317036
422,743196443052437,893915418546777
423,743196443052437,976566727118378
424,743196443052437,885604845315230
425,743196443052437,819562758416858
426,753350947911582,878852836579488
427,753350947911582,819562758416858
429,755893450919058,913953119512423
430,755893450919058,819562758416858
431,753746449496571,976566727118378
432,753746449496571,982549491856586
433,753746449496571,1118011435663674
434,756433271745315,1193736021448376
435,756433271745315,1073823868791019
436,756433271745315,1075517820799112
437,756433271745315,1091485627676359
438,764175671702359,893915418546777
439,764175671702359,1269871832519469
440,768947684418255,841905613386238
441,765859355729308,1228385258535588
442,765859355729308,976566727118378
443,765859355729308,1091485627676359
444,777147158438789,893915418546777
445,777147158438789,841905613386238
447,787172371237208,824666532982332
448,790527027022440,630013980013392
449,790527027022440,899387596744807
451,795879638840285,893915418546777
452,795879638840285,1305774265925553
453,795879638840285,976566727118378
454,795879638840285,1088641745882951
455,795879638840285,1236006820299718
456,803513081069526,893915418546777
457,803513081069526,849037910727477
458,803513081069526,1236262310782567
459,740783063728260,893915418546777
460,740783063728260,625144853335827
461,740783063728260,646077810643985
462,741287798283565,1276982655382389
463,741287798283565,976566727118378
467,744532051423737,629380122005095
468,744532051423737,646077810643985
469,756590434387042,630013980013392
470,762286614552841,893915418546777
471,765148434335618,893915418546777
472,765148434335618,1276982655382389
473,765148434335618,876072370037480
474,768420867308238,893915418546777
475,768420867308238,1276982655382389
476,768420867308238,849037910727477
477,768548905888033,832122112723102
478,768548905888033,1296225794307299
479,775374911143656,976566727118378
480,775374911143656,1238748896910244
481,778515041064471,1169956847122981
482,778515041064471,899387596744807
483,786696636711619,630013980013392
484,788869158854905,1276982655382389
485,788869158854905,893915418546777
486,788869158854905,976566727118378
487,804348455722045,1276982655382389
488,804348455722045,899387596744807
489,805290013325766,841905613386238
490,805290013325766,1305774265925553
491,803823952910815,1305774265925553
492,803823952910815,629380122005095
493,806763348310571,899387596744807
494,806763348310571,1276982655382389
495,806763348310571,893915418546777
496,806763348310571,1305774265925553
497,808409696885770,893915418546777
498,808409696885770,1276982655382389
500,748538600142879,799449709919727
502,749482802649696,899387596744807
503,749482802649696,976566727118378
504,749482802649696,1088641745882951
505,754147676615710,1305774265925553
506,754147676615710,625144853335827
509,762793386869132,891529659623486
510,762793386869132,841905613386238
511,762793386869132,982549491856586
512,762793386869132,629380122005095
513,762793386869132,915117964681420
514,767973914805055,630013980013392
515,767973914805055,1091485627676359
517,770578690423338,570784632226026
519,770578690423338,806935508227949
520,770158427613270,1211420433536032
521,770158427613270,1238748896910244
522,772373540242764,1305774265925553
523,772373540242764,1238748896910244
524,772373540242764,629380122005095
525,772373540242764,989050742720214
526,772373540242764,1296225794307299
527,771415038083007,1276982655382389
528,771415038083007,594357854377389
529,771415038083007,895304866977482
530,782329565925103,832122112723102
531,782329565925103,976566727118378
536,788331982799867,899387596744807
537,788331982799867,1228385258535588
538,788331982799867,929932272422839
539,788737234026052,893915418546777
540,788737234026052,1269871832519469
541,793641507311678,1276982655382389
542,793641507311678,976566727118378
543,810322998076695,893915418546777
544,810322998076695,976566727118378
545,810322998076695,982549491856586
546,810322998076695,629380122005095
547,810322998076695,1091485627676359
548,761729408560878,893915418546777
549,761729408560878,885604845315230
550,761729408560878,910742652297512
551,761729408560878,969114221652955
552,761729408560878,982549491856586
553,761729408560878,874406320909098
554,761729408560878,819562758416858
555,762627227359602,1305774265925553
556,762627227359602,893915418546777
557,762627227359602,625531295881156
558,762627227359602,629380122005095
559,762627227359602,915117964681420
560,762627227359602,1091485627676359
561,762627227359602,745675631776034
562,762627227359602,1054161113243743
564,763106931954514,1276982655382389
565,763106931954514,742573749443370
566,781718626017793,893915418546777
567,781718626017793,1218316969190320
569,781718626017793,629380122005095
570,783425160906226,893915418546777
571,783425160906226,1091485627676359
572,789962433738515,976566727118378
573,789962433738515,819562758416858
574,796791181677810,1276982655382389
575,796791181677810,1091485627676359
577,795647463619947,982549491856586
578,795647463619947,625144853335827
579,811112269491730,841905613386238
580,810458383121333,976566727118378
581,810458383121333,1149991867826919
582,815127350806373,893915418546777
583,815127350806373,1276982655382389
584,818780778532753,1305774265925553
585,818780778532753,1317857645388030
586,818780778532753,629380122005095
587,815900335838427,1276982655382389
588,815900335838427,819562758416858
589,821975197328764,1305774265925553
590,821975197328764,1218316969190320
591,821975197328764,594357854377389
592,821975197328764,982549491856586
593,821975197328764,629380122005095
594,824258346211268,893915418546777
595,824258346211268,1276982655382389
596,824258346211268,876072370037480
597,826575730085111,841905613386238
598,826575730085111,885604845315230
599,826575730085111,1220495166628256
600,768577653576222,893915418546777
601,768577653576222,1091485627676359
602,766179643113383,841905613386238
603,766179643113383,976566727118378
604,766179643113383,885604845315230
605,766179643113383,1220495166628256
606,769155518616587,1276982655382389
607,769155518616587,819562758416858
608,773172814806209,1305774265925553
609,773172814806209,1169956847122981
610,791536876977084,1276982655382389
611,791536876977084,893915418546777
612,791536876977084,1088641745882951
613,791536876977084,849037910727477
614,791536876977084,1118011435663674
615,794274095677299,893915418546777
616,794274095677299,969114221652955
617,792936164198567,1305774265925553
618,792936164198567,841905613386238
619,792936164198567,982549491856586
620,792936164198567,629380122005095
621,792936164198567,915117964681420
622,795787284434998,929932272422839
623,795787284434998,824666532982332
624,795787284434998,1145222996317036
625,797450607239235,630013980013392
626,801918885732334,976566727118378
627,801918885732334,1091485627676359
628,818888507169972,893915418546777
629,818888507169972,982549491856586
630,819907567165668,832122112723102
631,819907567165668,893915418546777
632,819907567165668,1276982655382389
633,819907567165668,841905613386238
634,819907567165668,630013980013392
635,826724564530855,893915418546777
636,828103015767690,832122112723102
637,828103015767690,976566727118378
638,824403148838289,976566727118378
639,831230865396411,841905613386238
640,831230865396411,1305774265925553
641,831230865396411,1321490465403348
642,833463361083754,1276982655382389
643,833463361083754,629380122005095
644,834464881233325,832401246252623
645,834464881233325,824666532982332
646,834464881233325,1145222996317036
647,835196230590039,841905613386238
648,835196230590039,885604845315230
649,835196230590039,1220495166628256
650,837604202154040,581353506116751
651,837604202154040,1129144548042060
652,837604202154040,1141891580359737
655,785169150627540,893915418546777
656,785169150627540,1276982655382389
657,785169150627540,1238748896910244
658,785169150627540,1222064688064866
659,785169150627540,1296225794307299
660,790000784900182,893915418546777
661,790000784900182,819562758416858
662,798441899320042,893915418546777
663,808149675507884,630013980013392
664,808149675507884,899387596744807
665,808149675507884,1211420433536032
666,808149675507884,764797459068982
667,813818370182701,841905613386238
668,813818370182701,1305774265925553
669,811588311148333,1228385258535588
670,811588311148333,976566727118378
671,811588311148333,940079755845898
672,823287765002075,976566727118378
673,823287765002075,1091485627676359
674,823287765002075,713360107412317
675,826183970673949,899387596744807
679,827054024656401,982549491856586
680,827054024656401,1118011435663674
681,827054024656401,940079755845898
682,831023871673011,1145222996317036
683,837150649376459,893915418546777
684,837150649376459,1118011435663674
685,837150649376459,1138294006521405
686,833348686999567,832122112723102
688,786777987046972,893915418546777
689,788820780825349,1305774265925553
690,788820780825349,893915418546777
691,788820780825349,625531295881156
692,788820780825349,629380122005095
693,788820780825349,915117964681420
694,792124806489460,841905613386238
695,809925333569605,893915418546777
696,809925333569605,1091485627676359
697,823996409566009,1276982655382389
698,829979157869352,1305774265925553
699,829979157869352,893915418546777
700,829979157869352,910742652297512
701,829979157869352,969114221652955
702,829979157869352,629380122005095
703,829979157869352,1091485627676359
704,829979157869352,1054161113243743
708,838439633965089,832122112723102
709,838439633965089,1276982655382389
710,838439633965089,976566727118378
711,838439633965089,1091485627676359
712,845610250708517,1276982655382389
713,845610250708517,893915418546777
714,845610250708517,806935508227949
715,845610250708517,1182573370009691
716,845610250708517,646077810643985
717,844054055268446,630013980013392
718,855260709365984,1276982655382389
719,855260709365984,1118011435663674
720,855260709365984,1091485627676359
721,855368086683971,1211420433536032
722,855485572088952,899387596744807
723,854557082490435,893915418546777
724,800852356091403,893915418546777
725,800852356091403,1118011435663674
726,795565312115643,630013980013392
727,795565312115643,1218316969190320
728,795565312115643,982524299511218
729,795565312115643,982549491856586
730,803289389092544,832122112723102
731,803289389092544,1292438606384099
732,803289389092544,629380122005095
733,803289389092544,625144853335827
734,803289389092544,646077810643985
735,802059293903880,893915418546777
736,806942363715001,630013980013392
737,806942363715001,819562758416858
738,817516189087861,841905613386238
739,817516189087861,885604845315230
740,817516189087861,1220495166628256
741,819876815045177,1276982655382389
742,819876815045177,893915418546777
743,819876815045177,1294707318379665
744,819876815045177,1291969667893408
745,819876815045177,1222064688064866
746,819876815045177,799449709919727
748,819105625973846,758960875077789
749,822886605211738,893915418546777
750,822886605211738,982524299511218
751,822886605211738,742573749443370
756,826324408184019,1276982655382389
757,826324408184019,885604845315230
758,826324408184019,819562758416858
759,834804986562892,893915418546777
760,834804986562892,713360107412317
761,837177248603522,976566727118378
762,839695327342121,899387596744807
763,839695327342121,625144853335827
764,838177939625042,832122112723102
765,838177939625042,1125729387706168
766,838177939625042,849037910727477
767,846905885724829,878852836579488
768,846905885724829,819562758416858
769,851263054981026,893915418546777
770,851263054981026,1292438606384099
771,850826199765599,899387596744807
772,850826199765599,893915418546777
773,853929141214417,1305774265925553
774,853929141214417,899387596744807
775,853929141214417,594357854377389
776,871879878241177,893915418546777
777,871879878241177,1292438606384099
778,871879878241177,982549491856586
779,872527579879656,630013980013392
780,874630142674226,841905613386238
781,874630142674226,779743205099707
782,808097983123711,630013980013392
783,810657067829775,841905613386238
784,810657067829775,976566727118378
785,810657067829775,885604845315230
786,810657067829775,1220495166628256
787,811251791719847,893915418546777
788,811251791719847,1091485627676359
789,811251791719847,651505477242802
793,825698319066110,937614928620819
794,833282615728356,976566727118378
795,833282615728356,1238748896910244
796,833282615728356,1296225794307299
798,834474801815094,1276982655382389
799,834474801815094,874406320909098
800,834474801815094,819562758416858
802,841673521697595,885604845315230
803,856224619170449,976566727118378
812,862710749221593,899387596744807
813,862710749221593,976566727118378
814,868432737886085,893915418546777
815,869422229117923,1305774265925553
816,869422229117923,1169956847122981
817,867803749314522,1169956847122981
818,867803749314522,1125729387706168
819,867803749314522,558854491640759
820,867803749314522,982549491856586
821,869411193408138,832122112723102
822,869411193408138,1129144548042060
824,875783576771374,1276982655382389
825,876544332128595,893915418546777
826,876544332128595,1236262310782567
827,876544332128595,1091485627676359
828,876729070668740,893915418546777
829,876729070668740,1193736021448376
830,876729070668740,982549491856586
831,876729070668740,625144853335827
832,876729070668740,1091485627676359
833,822981725695134,1211420433536032
834,822981725695134,1305774265925553
835,822981725695134,893915418546777
836,828873851944462,1305774265925553
837,828873851944462,629380122005095
838,828873851944462,1091485627676359
839,824310285241952,893915418546777
840,824310285241952,1193736021448376
841,824310285241952,1117576465924543
842,824310285241952,982549491856586
843,824310285241952,625144853335827
845,842118695599527,893915418546777
846,842898274944169,1211420433536032
848,855469857598617,893915418546777
849,867810178957304,630013980013392
850,871369531788799,841905613386238
851,871369531788799,1218316969190320
852,871369531788799,1220495166628256
853,874713157662589,893915418546777
854,874713157662589,1129144548042060
855,873315756007935,1276982655382389
856,876118989495452,1276982655382389
857,876118989495452,1091485627676359
858,876118989495452,745675631776034
859,876118989495452,940079755845898
860,828981302922460,1276982655382389
861,828981302922460,1091485627676359
862,830255620342454,832122112723102
863,830255620342454,976566727118378
864,830255620342454,646077810643985
865,838936758542114,1276982655382389
866,838936758542114,885604845315230
867,849020259682919,893915418546777
868,849020259682919,1276982655382389
869,846114903100076,1276982655382389
870,846114903100076,819562758416858
871,847408872893699,1125729387706168
872,849877675917053,819562758416858
873,848660009135175,600702532354257
875,848785574110592,1305774265925553
876,848785574110592,982549491856586
877,848785574110592,629380122005095
878,848785574110592,915117964681420
879,853430057787908,850871160684969
880,853430057787908,1218316969190320
881,862520686520779,630013980013392
882,870510285799257,1211420433536032
883,870510285799257,1150739665501290
884,882832254990502,976566727118378
885,890516898015838,1276982655382389
886,890516898015838,969114221652955
887,890516898015838,982549491856586
888,890516898015838,1091485627676359
891,856388971104613,893915418546777
892,856388971104613,1276982655382389
893,856388971104613,1091485627676359
894,856388971104613,745675631776034
895,858888948104571,893915418546777
896,858888948104571,1091485627676359
897,857918942159858,841905613386238
898,857918942159858,779743205099707
899,857757181402658,976566727118378
900,859784781707721,893915418546777
901,859784781707721,1091485627676359
903,876179328673488,779743205099707
904,876179328673488,955005533722335
909,896834539658723,841905613386238
910,896834539658723,976566727118378
911,896834539658723,885604845315230
912,896834539658723,1220495166628256
913,897674219161316,1211420433536032
914,897674219161316,982549491856586
915,911241036881136,832122112723102
916,911241036881136,629380122005095
917,911241036881136,989050742720214
918,850067707222254,893915418546777
919,850067707222254,976566727118378
920,850067707222254,1236262310782567
921,850067707222254,1091485627676359
922,852293839945847,1276982655382389
923,852528117694344,1276982655382389
924,852528117694344,629380122005095
925,850231451296174,1169956847122981
926,850231451296174,899387596744807
927,868294682470679,893915418546777
928,868294682470679,600702532354257
929,877408991389663,1276982655382389
930,880540849737772,832122112723102
931,886500049202807,841905613386238
932,886500049202807,1323975618617949
933,886500049202807,1238748896910244
934,886500049202807,608267763327487
935,884736702652661,893915418546777
936,891803649812249,1220542269239390
937,891803649812249,893915418546777
938,891803649812249,874406320909098
939,902799500875447,849037910727477
940,905306461107838,893915418546777
941,905306461107838,1269871832519469
943,905112130077089,799449709919727
945,912682382040353,1276982655382389
946,920689283541707,841905613386238
947,920689283541707,1292438606384099
948,920689283541707,982549491856586
949,857853579878864,1305774265925553
950,857853579878864,625144853335827
957,880643153888927,811387316911588
958,880643153888927,1151454077163181
959,880643153888927,625531295881156
960,880643153888927,1129144548042060
964,888508309645148,1305774265925553
965,888508309645148,625144853335827
966,888508309645148,646077810643985
967,894487344015737,1169956847122981
968,894487344015737,1075517820799112
969,894487344015737,893915418546777
970,894487344015737,1091485627676359
971,894487344015737,745675631776034
972,894487344015737,1054161113243743
973,900938870720008,1305774265925553
974,900938870720008,629380122005095
975,896329421364349,1276982655382389
976,896329421364349,1238748896910244
977,896329421364349,1182573370009691
978,896329421364349,754865326124113
979,905929309244389,630013980013392
982,912868472017219,1066385747698739
983,912868472017219,1169956847122981
984,912868472017219,629380122005095
985,912868472017219,646077810643985
986,911914210711611,832122112723102
988,916595636524322,1276982655382389
991,926086262623139,1141891580359737
992,927525077065562,1276982655382389
993,927525077065562,874406320909098
994,930016985181850,1169956847122981
995,930016985181850,1305774265925553
996,930016985181850,625144853335827
997,930016985181850,646077810643985
998,925576284170577,893915418546777
999,925576284170577,1276982655382389
1000,925576284170577,841905613386238
1001,872607427636909,893915418546777
1002,872607427636909,1073823868791019
1003,872607427636909,1149991867826919
1004,872607427636909,745675631776034
1005,874318868056401,893915418546777
1006,874318868056401,1276982655382389
1010,884845307034551,1169956847122981
1011,884845307034551,1125729387706168
1012,884845307034551,774629790331236
1013,892274678523551,841905613386238
1014,892274678523551,982549491856586
1015,892274678523551,1091485627676359
1016,895263756347270,841905613386238
1017,895263756347270,1321490465403348
1018,899717824024978,630013980013392
1019,899717824024978,876072370037480
1020,906124615204603,1305774265925553
1021,906124615204603,874406320909098
1024,914571037644850,1276982655382389
1025,919789306976808,893915418546777
1026,919789306976808,1091485627676359
1027,927583086660595,1276982655382389
1028,927583086660595,874406320909098
1029,927583086660595,819562758416858
1030,926618827303169,1305774265925553
1031,926618827303169,982549491856586
1032,926618827303169,629380122005095
1033,924549516555160,937614928620819
1034,924549516555160,1054161113243743
1035,925701018774057,899387596744807
1036,925701018774057,1305774265925553
1037,929859824925404,1211420433536032
1038,929072757628683,1305774265925553
1039,929072757628683,899387596744807
1040,929072757628683,625144853335827
1041,878843131559556,1276982655382389
1042,878843131559556,877937700279294
1043,878843131559556,1182573370009691
1044,890897735410541,893915418546777
1045,890897735410541,1091485627676359
1047,897612626354041,891529659623486
1048,897612626354041,849037910727477
1049,897612626354041,1182573370009691
1050,897612626354041,758960875077789
1051,904936764071739,893915418546777
1052,904936764071739,819562758416858
1053,905246821897219,1169956847122981
1054,905246821897219,1305774265925553
1055,905246821897219,910742652297512
1056,905246821897219,969114221652955
1057,919786369196164,1276982655382389
1058,914082352772982,893915418546777
1059,914082352772982,1305774265925553
1060,914082352772982,986852647663353
1061,914082352772982,839753638188280
1062,914082352772982,1091485627676359
1063,933068702398710,976566727118378
1064,933068702398710,819562758416858
1065,933068702398710,533832483389123
1066,937486809669218,1305774265925553
1067,940893098849307,893915418546777
1068,940893098849307,1294707318379665
